date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:08	34940/34940	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/index.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/index.html	(from )
14:14:08	5124/5124	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2007:45:27%20GMT	https://preschool.dreamstechnologies.com/robots.txt		(from )
14:14:09	3034/3034	---M--	200	added ('OK')	image/png	etag:%22bda-5edbd9cdec400%22	https://preschool.dreamstechnologies.com/template/assets/img/favicon.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/favicon.png	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:10	163879/163879	---M-Z	200	added ('OK')	text/css	etag:%2228027-5ecf2341b5300-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/bootstrap/css/bootstrap.min.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:10	14201/14201	---M-Z	200	added ('OK')	text/css	etag:%223779-5edbd9cfd4880-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/feather/feather.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/feather/feather.css	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:11	15767/15767	---M-Z	200	added ('OK')	text/css	etag:%223d97-5ecf23439d780-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags.css	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:11	57916/57916	---M-Z	200	added ('OK')	text/css	etag:%22e23c-5ecf23439d780-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/fontawesome/css/fontawesome.min.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:12	59348/59348	---M-Z	200	added ('OK')	text/css	etag:%22e7d4-5ecf23439d780-gzip%22	https://preschool.dreamstechnologies.com/template/assets/plugins/fontawesome/css/all.min.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/plugins/fontawesome/css/all.min.css	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:13	201736/201736	---M-Z	200	added ('OK')	text/css	etag:%2231408-5edbd9cdec400-gzip%22	https://preschool.dreamstechnologies.com/template/assets/css/style.css	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/css/style.css	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:13	3428/3428	---M--	200	added ('OK')	image/png	etag:%22d64-5edbd9cdec400%22	https://preschool.dreamstechnologies.com/template/assets/img/logo.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/logo.png	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:14	3870/3870	---M--	200	added ('OK')	image/png	etag:%22f1e-5edbd9cdec400%22	https://preschool.dreamstechnologies.com/template/assets/img/logo-small.png	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/logo-small.png	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:14	281552/281552	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2244bd0-5edbd9cdec400%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/header-icon-01.svg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/icons/header-icon-01.svg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:15	1164/1164	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248c-5edbd9cdec400%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/header-icon-05.svg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/icons/header-icon-05.svg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:15	36214/36214	---M--	200	added ('OK')	image/jpeg	etag:%228d76-5ecf2341b5300%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-02.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-02.jpg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:16	49240/49240	---M--	200	added ('OK')	image/jpeg	etag:%22c058-5ecf2341b5300%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-11.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-11.jpg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:16	42843/42843	---M--	200	added ('OK')	image/jpeg	etag:%22a75b-5ecf2341b5300%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-17.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-17.jpg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:17	45222/45222	---M--	200	added ('OK')	image/jpeg	etag:%22b0a6-5ecf2341b5300%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-13.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-13.jpg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:17	701/701	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bd-5edbd9cdec400%22	https://preschool.dreamstechnologies.com/template/assets/img/icons/header-icon-04.svg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/icons/header-icon-04.svg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:17	37655/37655	---M--	200	added ('OK')	image/jpeg	etag:%229317-5ecf2341b5300%22	https://preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-01.jpg	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/assets/img/profiles/avatar-01.jpg	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:18	28188/28188	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/profile.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/profile.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:18	32502/32502	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/inbox.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/inbox.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:19	3894/3894	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/login.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/login.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:19	35616/35616	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/teacher-dashboard.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/teacher-dashboard.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:19	36240/36240	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/student-dashboard.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/student-dashboard.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:19	38795/38795	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/students.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/students.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:20	31462/31462	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/student-details.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/student-details.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:20	29043/29043	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-student.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-student.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:20	28968/28968	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/edit-student.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/edit-student.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:20	37671/37671	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/teachers.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/teachers.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:20	31459/31459	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/teacher-details.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/teacher-details.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:21	28844/28844	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-teacher.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-teacher.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:21	28720/28720	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/edit-teacher.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/edit-teacher.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:21	30248/30248	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/departments.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/departments.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:21	24770/24770	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-department.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-department.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:21	24830/24830	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/edit-department.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/edit-department.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:22	29964/29964	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/subjects.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/subjects.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:22	23861/23861	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-subject.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-subject.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:22	23908/23908	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/edit-subject.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/edit-subject.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:23	45958/45958	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/invoices.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/invoices.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:23	48411/48411	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/invoice-grid.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/invoice-grid.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:23	46478/46478	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Nov%202022%2015:43:32%20GMT	https://preschool.dreamstechnologies.com/template/add-invoice.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-invoice.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:23	46753/46753	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Nov%202022%2015:44:56%20GMT	https://preschool.dreamstechnologies.com/template/edit-invoice.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/edit-invoice.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:23	28268/28268	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/view-invoice.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/view-invoice.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:24	27159/27159	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/invoices-settings.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/invoices-settings.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:24	30728/30728	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/fees-collections.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/fees-collections.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:24	26930/26930	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/expenses.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/expenses.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:24	25640/25640	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-fees-collection.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-fees-collection.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:25	30428/30428	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/salary.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/salary.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:25	24396/24396	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-expenses.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-expenses.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:25	25100/25100	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-salary.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-salary.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:25	26502/26502	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/holiday.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/holiday.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:26	31249/31249	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/fees.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/fees.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:26	29822/29822	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/exam.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/exam.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:26	24555/24555	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/event.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/event.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:26	31527/31527	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/time-table.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/time-table.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:26	30633/30633	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/library.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/library.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:27	44592/44592	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/blog.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/blog.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:27	25775/25775	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/add-blog.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/add-blog.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:27	25749/25749	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/edit-blog.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/edit-blog.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:27	29698/29698	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/settings.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/settings.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:28	3975/3975	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/register.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/register.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:28	2886/2886	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/forgot-password.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/forgot-password.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:28	1845/1845	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/error-404.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/error-404.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:28	22560/22560	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/blank-page.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/blank-page.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:28	29247/29247	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/sports.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/sports.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:29	29644/29644	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/hostel.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/hostel.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:29	26213/26213	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/transport.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/transport.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:29	66755/66755	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/accordions.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/accordions.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:29	25153/25153	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:00%20GMT	https://preschool.dreamstechnologies.com/template/alerts.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/alerts.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:30	26257/26257	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/avatar.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/avatar.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:30	45617/45617	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/badges.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/badges.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:30	34806/34806	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/buttons.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/buttons.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:30	26269/26269	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/buttongroup.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/buttongroup.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:30	27872/27872	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/breadcrumbs.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/breadcrumbs.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:31	30203/30203	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/cards.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/cards.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:31	39047/39047	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/carousel.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/carousel.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:31	29872/29872	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/dropdowns.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/dropdowns.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:31	40703/40703	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/grid.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/grid.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:32	29108/29108	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/images.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/images.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:32	25068/25068	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/lightbox.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/lightbox.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:32	33298/33298	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/media.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/media.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:32	60479/60479	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/modal.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/modal.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:32	42644/42644	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/offcanvas.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/offcanvas.html	(from https://preschool.dreamstechnologies.com/template/index.html)
14:14:33	25192/25192	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Nov%202022%2012:12:02%20GMT	https://preschool.dreamstechnologies.com/template/pagination.html	D:/Projects/Web_Technology-main/SchoolAdmin-pre/preschool.dreamstechnologies.com/template/pagination.html	(from https://preschool.dreamstechnologies.com/template/index.html)
